frame_index,unix_ms,read_ms,is_dup,x0_mv,y0_mv,r_mv,theta_deg,noise_mv,pll_a,pll_b,overload_a,overload_b
1224,1780759857884,12.096,0,3.907129e-7,4.139580e-7,5.692256e-7,46.655,8.676340e-7,0,0,0,0
1225,1780759857933,14.504,0,4.214327e-7,4.050542e-7,5.845292e-7,43.865,8.672407e-7,0,0,0,0
1226,1780759857984,14.554,0,4.436498e-7,3.979125e-7,5.959526e-7,41.889,8.666915e-7,0,0,0,0
1227,1780759858035,14.484,0,4.606222e-7,3.974319e-7,6.083789e-7,40.788,8.662566e-7,0,0,0,0
1228,1780759858085,12.015,0,4.710320e-7,4.070065e-7,6.225154e-7,40.829,8.658101e-7,0,0,0,0
1229,1780759858134,14.245,0,4.626233e-7,4.128141e-7,6.200289e-7,41.744,8.652145e-7,0,0,0,0
1230,1780759858185,14.501,0,4.655833e-7,4.402068e-7,6.407416e-7,43.395,8.647938e-7,0,0,0,0
1231,1780759858235,12.400,0,4.558830e-7,4.606686e-7,6.481087e-7,45.299,8.642797e-7,0,0,0,0
1232,1780759858284,13.974,0,4.461565e-7,4.918598e-7,6.640645e-7,47.789,8.639161e-7,0,0,0,0
1233,1780759858335,14.479,0,4.311964e-7,5.211875e-7,6.764368e-7,50.398,8.634618e-7,0,0,0,0
1234,1780759858386,14.551,0,4.049907e-7,5.425415e-7,6.770293e-7,53.260,8.631449e-7,0,0,0,0
1235,1780759858437,14.361,0,3.400319e-7,5.866850e-7,6.781011e-7,59.904,8.624923e-7,0,0,0,0
1236,1780759858487,12.469,1,3.400319e-7,5.866850e-7,6.781011e-7,59.904,8.624923e-7,0,0,0,0
1237,1780759858537,13.255,0,3.145493e-7,6.149165e-7,6.906979e-7,62.909,8.622517e-7,0,0,0,0
1238,1780759858586,12.371,0,2.774260e-7,6.302337e-7,6.885925e-7,66.241,8.619652e-7,0,0,0,0
1239,1780759858636,13.260,0,2.461944e-7,6.486386e-7,6.937894e-7,69.215,8.617936e-7,0,0,0,0
1240,1780759858687,13.449,0,2.160276e-7,6.649966e-7,6.992056e-7,72.003,8.616574e-7,0,0,0,0
1241,1780759858737,14.274,0,1.673359e-7,6.950646e-7,7.149239e-7,76.464,8.614437e-7,0,0,0,0
1242,1780759858787,12.386,1,1.673359e-7,6.950646e-7,7.149239e-7,76.464,8.614437e-7,0,0,0,0
1243,1780759858837,13.313,0,1.441770e-7,6.953531e-7,7.101429e-7,78.286,8.613584e-7,0,0,0,0
1244,1780759858887,14.577,0,1.119082e-7,6.837509e-7,6.928483e-7,80.705,8.612605e-7,0,0,0,0
1245,1780759858937,12.236,1,1.119082e-7,6.837509e-7,6.928483e-7,80.705,8.612605e-7,0,0,0,0
1246,1780759858985,12.094,0,1.010759e-7,6.735402e-7,6.810820e-7,81.465,8.611982e-7,0,0,0,0
1247,1780759859035,13.392,0,9.403014e-8,6.661776e-7,6.727810e-7,81.966,8.611327e-7,0,0,0,0
1248,1780759859085,14.490,0,8.387199e-8,6.551512e-7,6.604980e-7,82.705,8.610051e-7,0,0,0,0
1249,1780759859136,14.640,0,9.238097e-8,6.554080e-7,6.618866e-7,81.977,8.608748e-7,0,0,0,0
1250,1780759859186,12.585,0,9.910452e-8,6.448816e-7,6.524523e-7,81.263,8.606256e-7,0,0,0,0
1251,1780759859236,13.226,0,1.118809e-7,6.437594e-7,6.534091e-7,80.141,8.603878e-7,0,0,0,0
1252,1780759859287,13.679,0,1.228731e-7,6.334361e-7,6.452434e-7,79.022,8.601091e-7,0,0,0,0
1253,1780759859338,13.317,0,1.407187e-7,6.442125e-7,6.594024e-7,77.678,8.593328e-7,0,0,0,0
1254,1780759859387,12.640,1,1.407187e-7,6.442125e-7,6.594024e-7,77.678,8.593328e-7,0,0,0,0
1255,1780759859437,13.589,0,1.485849e-7,6.471760e-7,6.640137e-7,77.070,8.588038e-7,0,0,0,0
1256,1780759859486,11.971,0,1.660635e-7,6.658630e-7,6.862584e-7,75.996,8.583660e-7,0,0,0,0
1257,1780759859536,13.265,0,1.639371e-7,6.754690e-7,6.950782e-7,76.358,8.579048e-7,0,0,0,0
1258,1780759859587,13.333,0,1.663992e-7,6.954093e-7,7.150404e-7,76.543,8.572974e-7,0,0,0,0
1259,1780759859637,14.290,0,1.658092e-7,7.271726e-7,7.458369e-7,77.155,8.563016e-7,0,0,0,0
1260,1780759859687,12.269,1,1.658092e-7,7.271726e-7,7.458369e-7,77.155,8.563016e-7,0,0,0,0
1261,1780759859736,14.266,0,1.660533e-7,7.494472e-7,7.676228e-7,77.507,8.559075e-7,0,0,0,0
1262,1780759859785,13.345,0,1.528034e-7,7.593047e-7,7.745273e-7,78.622,8.555279e-7,0,0,0,0
1263,1780759859836,13.254,0,1.427724e-7,7.768147e-7,7.898260e-7,79.586,8.550696e-7,0,0,0,0
1264,1780759859885,11.968,0,1.249719e-7,7.835292e-7,7.934330e-7,80.938,8.547681e-7,0,0,0,0
1265,1780759859934,13.828,0,1.103276e-7,7.959473e-7,8.035573e-7,82.108,8.544314e-7,0,0,0,0
1266,1780759859986,13.388,0,9.143735e-8,8.040193e-7,8.092020e-7,83.512,8.542200e-7,0,0,0,0
1267,1780759860037,13.281,0,6.998321e-8,8.078992e-7,8.109247e-7,85.049,8.539998e-7,0,0,0,0
1268,1780759860087,11.666,0,5.438654e-8,8.187602e-7,8.205646e-7,86.200,8.538681e-7,0,0,0,0
1269,1780759860136,13.246,0,3.056052e-8,8.136425e-7,8.142162e-7,87.849,8.537629e-7,0,0,0,0
1270,1780759860187,13.340,0,1.739482e-8,8.150009e-7,8.151865e-7,88.777,8.536760e-7,0,0,0,0
1271,1780759860237,11.797,0,2.940370e-9,8.046736e-7,8.046790e-7,89.791,8.536389e-7,0,0,0,0
1272,1780759860286,13.318,0,-4.356678e-9,7.830874e-7,7.830995e-7,90.319,8.536142e-7,0,0,0,0
1273,1780759860337,13.386,0,-3.474560e-9,7.624785e-7,7.624865e-7,90.261,8.535829e-7,0,0,0,0
1274,1780759860387,14.273,0,2.933721e-9,7.240069e-7,7.240129e-7,89.768,8.534108e-7,0,0,0,0
1275,1780759860437,12.308,1,2.933721e-9,7.240069e-7,7.240129e-7,89.768,8.534108e-7,0,0,0,0
1276,1780759860487,13.354,0,1.085343e-8,7.022956e-7,7.023795e-7,89.115,8.532829e-7,0,0,0,0
1277,1780759860536,12.554,0,2.675907e-8,6.910750e-7,6.915929e-7,87.783,8.530714e-7,0,0,0,0
1278,1780759860586,13.296,0,4.049773e-8,6.741927e-7,6.754079e-7,86.562,8.528656e-7,0,0,0,0
1279,1780759860637,13.278,0,5.802853e-8,6.578262e-7,6.603807e-7,84.959,8.525197e-7,0,0,0,0
1280,1780759860686,12.132,0,8.319668e-8,6.481419e-7,6.534597e-7,82.685,8.521867e-7,0,0,0,0
1281,1780759860736,13.224,0,1.022499e-7,6.325889e-7,6.407994e-7,80.818,8.517888e-7,0,0,0,0
1282,1780759860786,13.967,0,1.305852e-7,6.420776e-7,6.552222e-7,78.504,8.511682e-7,0,0,0,0
1283,1780759860837,14.273,0,1.768278e-7,6.398021e-7,6.637882e-7,74.550,8.498353e-7,0,0,0,0
1284,1780759860885,13.871,1,1.768278e-7,6.398021e-7,6.637882e-7,74.550,8.498353e-7,0,0,0,0
1285,1780759860937,13.210,0,1.985899e-7,6.396431e-7,6.697621e-7,72.752,8.491619e-7,0,0,0,0
1286,1780759860986,12.118,0,2.134128e-7,6.369729e-7,6.717734e-7,71.477,8.484295e-7,0,0,0,0
1287,1780759861035,14.353,0,2.309537e-7,6.536655e-7,6.932663e-7,70.541,8.473828e-7,0,0,0,0
1288,1780759861086,14.520,0,2.341160e-7,6.647560e-7,7.047772e-7,70.599,8.465633e-7,0,0,0,0
1289,1780759861137,14.300,0,2.254869e-7,7.214936e-7,7.559083e-7,72.645,8.446379e-7,0,0,0,0
1290,1780759861186,13.286,1,2.254869e-7,7.214936e-7,7.559083e-7,72.645,8.446379e-7,0,0,0,0
1291,1780759861237,13.241,0,2.120269e-7,7.445444e-7,7.741458e-7,74.104,8.438433e-7,0,0,0,0
1292,1780759861287,14.367,0,1.689471e-7,7.904830e-7,8.083356e-7,77.936,8.421280e-7,0,0,0,0
1293,1780759861337,12.262,1,1.689471e-7,7.904830e-7,8.083356e-7,77.936,8.421280e-7,0,0,0,0
1294,1780759861387,13.233,0,1.490511e-7,8.207111e-7,8.341361e-7,79.707,8.412669e-7,0,0,0,0
1295,1780759861437,14.204,0,1.056214e-7,8.601961e-7,8.666563e-7,83.000,8.399550e-7,0,0,0,0
1296,1780759861488,11.755,1,1.056214e-7,8.601961e-7,8.666563e-7,83.000,8.399550e-7,0,0,0,0
1297,1780759861537,13.265,0,8.156679e-8,8.691093e-7,8.729284e-7,84.638,8.394645e-7,0,0,0,0
1298,1780759861586,12.015,0,6.145573e-8,8.773622e-7,8.795119e-7,85.993,8.390329e-7,0,0,0,0
1299,1780759861636,13.311,0,4.246291e-8,8.789635e-7,8.799886e-7,87.234,8.385382e-7,0,0,0,0
1300,1780759861686,14.307,0,2.451903e-8,8.662190e-7,8.665660e-7,88.379,8.382317e-7,0,0,0,0
1301,1780759861737,14.278,0,7.399937e-9,8.344571e-7,8.344899e-7,89.492,8.376327e-7,0,0,0,0
1302,1780759861787,12.338,1,7.399937e-9,8.344571e-7,8.344899e-7,89.492,8.376327e-7,0,0,0,0
1303,1780759861837,13.299,0,5.426252e-10,8.101182e-7,8.101184e-7,89.962,8.374147e-7,0,0,0,0
1304,1780759861887,14.521,0,-2.001754e-9,7.390590e-7,7.390617e-7,90.155,8.369206e-7,0,0,0,0
1305,1780759861937,12.306,1,-2.001754e-9,7.390590e-7,7.390617e-7,90.155,8.369206e-7,0,0,0,0
1306,1780759861986,14.292,0,2.545124e-9,7.086536e-7,7.086582e-7,89.794,8.366344e-7,0,0,0,0
1307,1780759862037,14.297,0,1.930227e-8,6.468721e-7,6.471600e-7,88.291,8.361499e-7,0,0,0,0
1308,1780759862087,12.373,1,1.930227e-8,6.468721e-7,6.471600e-7,88.291,8.361499e-7,0,0,0,0
1309,1780759862137,13.229,0,3.123274e-8,6.161761e-7,6.169672e-7,87.098,8.357325e-7,0,0,0,0
1310,1780759862188,13.361,0,7.570186e-8,5.654308e-7,5.704759e-7,82.374,8.347099e-7,0,0,0,0
1311,1780759862236,13.137,1,7.570186e-8,5.654308e-7,5.704759e-7,82.374,8.347099e-7,0,0,0,0
1312,1780759862286,14.623,0,9.290686e-8,5.430761e-7,5.509658e-7,80.292,8.341396e-7,0,0,0,0
1313,1780759862337,14.467,0,1.161189e-7,5.400969e-7,5.524385e-7,77.866,8.325500e-7,0,0,0,0
1314,1780759862387,12.368,1,1.161189e-7,5.400969e-7,5.524385e-7,77.866,8.325500e-7,0,0,0,0
1315,1780759862437,13.177,0,1.236078e-7,5.576087e-7,5.711447e-7,77.501,8.317707e-7,0,0,0,0
1316,1780759862487,11.711,0,1.272414e-7,5.727192e-7,5.866836e-7,77.474,8.306625e-7,0,0,0,0
1317,1780759862536,13.190,0,1.305544e-7,5.969112e-7,6.110216e-7,77.663,8.298091e-7,0,0,0,0
1318,1780759862587,13.336,0,1.279821e-7,6.272562e-7,6.401795e-7,78.468,8.286501e-7,0,0,0,0
1319,1780759862636,12.427,0,1.150890e-7,6.572731e-7,6.672731e-7,80.068,8.277929e-7,0,0,0,0
1320,1780759862686,13.281,0,1.041787e-7,7.051643e-7,7.128183e-7,81.596,8.269679e-7,0,0,0,0
1321,1780759862737,13.397,0,8.393319e-8,7.354532e-7,7.402271e-7,83.489,8.259276e-7,0,0,0,0
1322,1780759862787,14.333,0,3.549166e-8,8.055775e-7,8.063589e-7,87.477,8.243424e-7,0,0,0,0
1323,1780759862837,12.574,1,3.549166e-8,8.055775e-7,8.063589e-7,87.477,8.243424e-7,0,0,0,0
1324,1780759862886,14.362,0,9.684360e-9,8.328938e-7,8.329501e-7,89.334,8.237526e-7,0,0,0,0
1325,1780759862936,12.334,0,-1.286698e-8,8.590427e-7,8.591390e-7,90.858,8.232005e-7,0,0,0,0
1326,1780759862984,11.918,0,-3.619616e-8,8.682443e-7,8.689985e-7,92.387,8.225497e-7,0,0,0,0
1327,1780759863033,14.412,0,-5.391848e-8,8.897144e-7,8.913466e-7,93.468,8.221343e-7,0,0,0,0
1328,1780759863082,13.515,0,-7.686761e-8,8.897367e-7,8.930510e-7,94.938,8.216885e-7,0,0,0,0
1329,1780759863133,13.398,0,-1.005177e-7,8.909603e-7,8.966125e-7,96.437,8.214557e-7,0,0,0,0
1330,1780759863183,13.927,0,-1.218947e-7,8.872519e-7,8.955860e-7,97.823,8.212694e-7,0,0,0,0
1331,1780759863234,11.690,0,-1.414879e-7,8.837866e-7,8.950406e-7,99.095,8.212188e-7,0,0,0,0
1332,1780759863283,13.236,0,-1.498948e-7,8.824441e-7,8.950843e-7,99.640,8.212194e-7,0,0,0,0
1333,1780759863331,12.781,0,-1.513818e-7,8.665640e-7,8.796872e-7,99.909,8.212609e-7,0,0,0,0
1334,1780759863382,13.482,0,-1.390382e-7,8.608607e-7,8.720165e-7,99.175,8.213143e-7,0,0,0,0
1335,1780759863433,13.370,0,-1.293653e-7,8.348390e-7,8.448027e-7,98.808,8.213518e-7,0,0,0,0
1336,1780759863483,14.431,0,-1.182576e-7,8.156800e-7,8.242079e-7,98.249,8.213528e-7,0,0,0,0
1337,1780759863532,13.651,0,-1.085015e-7,7.939207e-7,8.013006e-7,97.782,8.213056e-7,0,0,0,0
1338,1780759863583,13.290,0,-9.254209e-8,7.731067e-7,7.786257e-7,96.826,8.211808e-7,0,0,0,0
1339,1780759863633,14.012,0,-7.484422e-8,7.634771e-7,7.671369e-7,95.599,8.210180e-7,0,0,0,0
1340,1780759863683,12.435,0,-6.070879e-8,7.377205e-7,7.402143e-7,94.704,8.207007e-7,0,0,0,0
1341,1780759863733,13.399,0,-4.152293e-8,7.280131e-7,7.291963e-7,93.264,8.203860e-7,0,0,0,0
1342,1780759863782,11.921,0,-2.680105e-8,7.091911e-7,7.096974e-7,92.164,8.199824e-7,0,0,0,0
1343,1780759863831,14.086,0,-1.134526e-8,6.985824e-7,6.986745e-7,90.930,8.193238e-7,0,0,0,0
1344,1780759863882,11.685,0,5.691913e-9,6.949009e-7,6.949242e-7,89.531,8.187273e-7,0,0,0,0
1345,1780759863931,13.247,0,2.095283e-8,6.891829e-7,6.895013e-7,88.259,8.178161e-7,0,0,0,0
1346,1780759863980,12.042,0,3.808337e-8,7.061429e-7,7.071691e-7,86.913,8.170574e-7,0,0,0,0
1347,1780759864030,13.803,0,4.464130e-8,7.096061e-7,7.110089e-7,86.400,8.159454e-7,0,0,0,0
1348,1780759864081,13.770,0,4.366989e-8,7.234767e-7,7.247935e-7,86.546,8.150771e-7,0,0,0,0
1349,1780759864132,13.257,0,3.658217e-8,7.356465e-7,7.365555e-7,87.153,8.141883e-7,0,0,0,0
1350,1780759864183,13.344,0,2.604323e-8,7.489881e-7,7.494408e-7,88.009,8.130033e-7,0,0,0,0
1351,1780759864233,14.359,0,1.223229e-8,7.737611e-7,7.738578e-7,89.094,8.121116e-7,0,0,0,0
1352,1780759864282,13.252,0,-6.539641e-9,7.888512e-7,7.888783e-7,90.475,8.109319e-7,0,0,0,0
1353,1780759864333,13.243,0,-2.056726e-8,8.246384e-7,8.248948e-7,91.429,8.100621e-7,0,0,0,0
1354,1780759864383,14.491,0,-4.212518e-8,8.440605e-7,8.451110e-7,92.857,8.092121e-7,0,0,0,0
1355,1780759864434,14.414,0,-6.453390e-8,8.682533e-7,8.706483e-7,94.251,8.081538e-7,0,0,0,0
1356,1780759864485,14.589,0,-8.833636e-8,8.844935e-7,8.888938e-7,95.703,8.074083e-7,0,0,0,0
1357,1780759864536,14.489,0,-1.089156e-7,9.071261e-7,9.136413e-7,96.847,8.065079e-7,0,0,0,0
1358,1780759864587,14.271,0,-1.566179e-7,9.446171e-7,9.575127e-7,99.414,8.053762e-7,0,0,0,0
1359,1780759864638,14.452,0,-1.751061e-7,9.631213e-7,9.789100e-7,100.304,8.048284e-7,0,0,0,0
1360,1780759864687,12.998,1,-1.751061e-7,9.631213e-7,9.789100e-7,100.304,8.048284e-7,0,0,0,0
1361,1780759864737,14.206,0,-2.145508e-7,9.645724e-7,9.881457e-7,102.540,8.042360e-7,0,0,0,0
1362,1780759864787,12.468,1,-2.145508e-7,9.645724e-7,9.881457e-7,102.540,8.042360e-7,0,0,0,0
1363,1780759864836,14.393,0,-2.326912e-7,9.553263e-7,9.832566e-7,103.689,8.041036e-7,0,0,0,0
1364,1780759864886,12.070,0,-2.481333e-7,9.317454e-7,9.642197e-7,104.912,8.040369e-7,0,0,0,0
1365,1780759864936,13.312,0,-2.522098e-7,9.117520e-7,9.459923e-7,105.463,8.040460e-7,0,0,0,0
1366,1780759864985,11.803,0,-2.524151e-7,8.733078e-7,9.090544e-7,106.121,8.040784e-7,0,0,0,0
1367,1780759865035,13.276,0,-2.521884e-7,8.504977e-7,8.870994e-7,106.516,8.041461e-7,0,0,0,0
1368,1780759865086,13.310,0,-2.482012e-7,8.132757e-7,8.503066e-7,106.972,8.041831e-7,0,0,0,0
1369,1780759865137,13.224,0,-2.437270e-7,7.810395e-7,8.181843e-7,107.331,8.042050e-7,0,0,0,0
1370,1780759865187,14.178,0,-2.217879e-7,7.232359e-7,7.564787e-7,107.049,8.040885e-7,0,0,0,0
1371,1780759865237,12.210,1,-2.217879e-7,7.232359e-7,7.564787e-7,107.049,8.040885e-7,0,0,0,0
1372,1780759865287,13.281,0,-2.019825e-7,7.140283e-7,7.420467e-7,105.795,8.038930e-7,0,0,0,0
1373,1780759865337,14.330,0,-1.726751e-7,6.886142e-7,7.099339e-7,104.077,8.032149e-7,0,0,0,0
1374,1780759865388,14.585,0,-1.634000e-7,6.839848e-7,7.032317e-7,103.436,8.028093e-7,0,0,0,0
1375,1780759865438,12.515,1,-1.634000e-7,6.839848e-7,7.032317e-7,103.436,8.028093e-7,0,0,0,0
1376,1780759865487,11.658,0,-1.430234e-7,6.789185e-7,6.938198e-7,101.896,8.023433e-7,0,0,0,0
1377,1780759865536,13.257,0,-1.271137e-7,6.917815e-7,7.033631e-7,100.412,8.015771e-7,0,0,0,0
1378,1780759865587,13.325,0,-1.209750e-7,6.964438e-7,7.068726e-7,99.854,8.009029e-7,0,0,0,0
1379,1780759865638,13.260,0,-1.230908e-7,7.380340e-7,7.482282e-7,99.469,7.991292e-7,0,0,0,0
1380,1780759865686,12.888,1,-1.230908e-7,7.380340e-7,7.482282e-7,99.469,7.991292e-7,0,0,0,0
1381,1780759865737,13.271,0,-1.296687e-7,7.579419e-7,7.689538e-7,99.708,7.980411e-7,0,0,0,0
1382,1780759865787,14.195,0,-1.509011e-7,7.960876e-7,8.102633e-7,100.733,7.963470e-7,0,0,0,0
1383,1780759865838,14.531,0,-1.643748e-7,8.250844e-7,8.412986e-7,101.267,7.952197e-7,0,0,0,0
1384,1780759865889,14.580,0,-1.821294e-7,8.426866e-7,8.621438e-7,102.196,7.943689e-7,0,0,0,0
1385,1780759865939,11.803,0,-2.045282e-7,8.769495e-7,9.004844e-7,103.128,7.933089e-7,0,0,0,0
1386,1780759865989,13.743,0,-2.272638e-7,8.985457e-7,9.268404e-7,104.194,7.925880e-7,0,0,0,0
1387,1780759866040,13.285,0,-2.501162e-7,9.202385e-7,9.536231e-7,105.205,7.919645e-7,0,0,0,0
1388,1780759866091,13.305,0,-2.721220e-7,9.383210e-7,9.769835e-7,106.173,7.912645e-7,0,0,0,0
1389,1780759866141,14.044,0,-2.929938e-7,9.381690e-7,9.828562e-7,107.344,7.908182e-7,0,0,0,0
1390,1780759866190,13.227,0,-3.127937e-7,9.478029e-7,9.980832e-7,108.264,7.902998e-7,0,0,0,0
1391,1780759866241,13.239,0,-3.301278e-7,9.349695e-7,9.915404e-7,109.448,7.899712e-7,0,0,0,0
1392,1780759866292,13.356,0,-3.403671e-7,9.281736e-7,9.886131e-7,110.138,7.896397e-7,0,0,0,0
1393,1780759866341,12.101,0,-3.449601e-7,9.137177e-7,9.766665e-7,110.683,7.894578e-7,0,0,0,0
1394,1780759866391,13.803,0,-3.350954e-7,8.940701e-7,9.548038e-7,110.546,7.893328e-7,0,0,0,0
1395,1780759866441,14.087,0,-3.250223e-7,8.770821e-7,9.353676e-7,110.333,7.891961e-7,0,0,0,0
1396,1780759866491,12.059,0,-3.168951e-7,8.493780e-7,9.065680e-7,110.460,7.891216e-7,0,0,0,0
1397,1780759866541,13.289,0,-3.037662e-7,8.372485e-7,8.906508e-7,109.942,7.890772e-7,0,0,0,0
1398,1780759866592,13.332,0,-2.874214e-7,8.091425e-7,8.586750e-7,109.556,7.890489e-7,0,0,0,0
1399,1780759866641,12.117,0,-2.714667e-7,7.924151e-7,8.376251e-7,108.911,7.890345e-7,0,0,0,0
1400,1780759866691,13.290,0,-2.574477e-7,7.707931e-7,8.126508e-7,108.470,7.890135e-7,0,0,0,0
1401,1780759866741,14.090,0,-2.431188e-7,7.463145e-7,7.849153e-7,108.043,7.890020e-7,0,0,0,0
1402,1780759866791,12.085,0,-2.279286e-7,7.403633e-7,7.746543e-7,107.112,7.889948e-7,0,0,0,0
1403,1780759866841,13.362,0,-2.111291e-7,7.131323e-7,7.437293e-7,106.492,7.889878e-7,0,0,0,0
1404,1780759866891,14.122,0,-1.938932e-7,7.023876e-7,7.286583e-7,105.432,7.889847e-7,0,0,0,0
1405,1780759866941,12.075,0,-1.808975e-7,6.901552e-7,7.134690e-7,104.687,7.889464e-7,0,0,0,0
1406,1780759866990,14.193,0,-1.730256e-7,6.886017e-7,7.100072e-7,104.105,7.888993e-7,0,0,0,0
1407,1780759867041,14.133,0,-1.717163e-7,6.967402e-7,7.175886e-7,103.845,7.888034e-7,0,0,0,0
1408,1780759867090,12.909,0,-1.743623e-7,7.033845e-7,7.246737e-7,103.922,7.887289e-7,0,0,0,0
1409,1780759867141,13.328,0,-1.830625e-7,7.320163e-7,7.545593e-7,104.041,7.886455e-7,0,0,0,0
1410,1780759867192,13.315,0,-1.947583e-7,7.485246e-7,7.734468e-7,104.584,7.885872e-7,0,0,0,0
1411,1780759867241,12.029,0,-2.052972e-7,7.804771e-7,8.070263e-7,104.737,7.885413e-7,0,0,0,0
1412,1780759867291,13.296,0,-2.172422e-7,8.062244e-7,8.349802e-7,105.081,7.884562e-7,0,0,0,0
1413,1780759867341,14.091,0,-2.362716e-7,8.207085e-7,8.540414e-7,106.060,7.883828e-7,0,0,0,0
1414,1780759867391,12.118,0,-2.550719e-7,8.404312e-7,8.782860e-7,106.883,7.882722e-7,0,0,0,0
1415,1780759867441,13.262,0,-2.723276e-7,8.473037e-7,8.899921e-7,107.818,7.881784e-7,0,0,0,0
1416,1780759867491,14.015,0,-2.876363e-7,8.709460e-7,9.172140e-7,108.276,7.880836e-7,0,0,0,0
1417,1780759867542,11.683,0,-2.991157e-7,8.851512e-7,9.343248e-7,108.671,7.879114e-7,0,0,0,0
1418,1780759867591,13.365,0,-3.154203e-7,9.028306e-7,9.563436e-7,109.258,7.877389e-7,0,0,0,0
1419,1780759867641,14.075,0,-3.293129e-7,9.064583e-7,9.644240e-7,109.966,7.874452e-7,0,0,0,0
1420,1780759867692,11.756,0,-3.384007e-7,9.018576e-7,9.632561e-7,110.567,7.871916e-7,0,0,0,0
1421,1780759867741,13.411,0,-3.442366e-7,9.012340e-7,9.647391e-7,110.905,7.869114e-7,0,0,0,0
1422,1780759867792,13.681,0,-3.368437e-7,8.820757e-7,9.442041e-7,110.901,7.864786e-7,0,0,0,0
1423,1780759867840,13.231,0,-3.264518e-7,8.781040e-7,9.368230e-7,110.394,7.860998e-7,0,0,0,0
1424,1780759867890,14.187,0,-3.121328e-7,8.590472e-7,9.139962e-7,109.968,7.854937e-7,0,0,0,0
1425,1780759867942,13.667,0,-3.021837e-7,8.438231e-7,8.962993e-7,109.703,7.849896e-7,0,0,0,0
1426,1780759867991,12.179,0,-2.930645e-7,8.232806e-7,8.738866e-7,109.594,7.842420e-7,0,0,0,0
1427,1780759868040,14.185,0,-2.839531e-7,7.979194e-7,8.469384e-7,109.589,7.836738e-7,0,0,0,0
1428,1780759868090,12.290,0,-2.776411e-7,7.832580e-7,8.310101e-7,109.518,7.831118e-7,0,0,0,0
1429,1780759868140,13.351,0,-2.700051e-7,7.540644e-7,8.009468e-7,109.701,7.823405e-7,0,0,0,0
1430,1780759868191,13.237,0,-2.622230e-7,7.406855e-7,7.857327e-7,109.495,7.817598e-7,0,0,0,0
1431,1780759868241,14.063,0,-2.571657e-7,7.237770e-7,7.681064e-7,109.561,7.809383e-7,0,0,0,0
1432,1780759868291,12.143,0,-2.669716e-7,7.149197e-7,7.631409e-7,110.477,7.803349e-7,0,0,0,0
1433,1780759868341,13.288,0,-2.797203e-7,7.128983e-7,7.658116e-7,111.424,7.797770e-7,0,0,0,0
1434,1780759868392,13.287,0,-2.893333e-7,7.031054e-7,7.603098e-7,112.368,7.791168e-7,0,0,0,0
1435,1780759868441,12.149,0,-2.988147e-7,7.189743e-7,7.785976e-7,112.568,7.786991e-7,0,0,0,0
1436,1780759868491,13.347,0,-3.024761e-7,7.265485e-7,7.869972e-7,112.603,7.781993e-7,0,0,0,0
1437,1780759868541,14.014,0,-3.082235e-7,7.434133e-7,8.047764e-7,112.519,7.778496e-7,0,0,0,0
1438,1780759868592,14.573,0,-3.135300e-7,7.585508e-7,8.207925e-7,112.457,7.775148e-7,0,0,0,0
1439,1780759868641,13.603,0,-3.188045e-7,7.700156e-7,8.334029e-7,112.491,7.771277e-7,0,0,0,0
1440,1780759868690,12.273,0,-3.275267e-7,7.929161e-7,8.578984e-7,112.444,7.768891e-7,0,0,0,0
1441,1780759868738,11.990,1,-3.275267e-7,7.929161e-7,8.578984e-7,112.444,7.768891e-7,0,0,0,0
1442,1780759868787,14.203,0,-3.329381e-7,8.063408e-7,8.723722e-7,112.436,7.765059e-7,0,0,0,0
1443,1780759868837,12.227,1,-3.329381e-7,8.063408e-7,8.723722e-7,112.436,7.765059e-7,0,0,0,0
1444,1780759868886,13.771,0,-3.401789e-7,8.128789e-7,8.811888e-7,112.709,7.764096e-7,0,0,0,0
1445,1780759868937,14.227,0,-3.724816e-7,8.313728e-7,9.110012e-7,114.134,7.764981e-7,0,0,0,0
1446,1780759868987,12.573,1,-3.724816e-7,8.313728e-7,9.110012e-7,114.134,7.764981e-7,0,0,0,0
1447,1780759869036,13.836,0,-3.895900e-7,8.314691e-7,9.182163e-7,115.106,7.766971e-7,0,0,0,0
1448,1780759869085,13.041,0,-4.056996e-7,8.498209e-7,9.416940e-7,115.520,7.769026e-7,0,0,0,0
1449,1780759869135,14.367,0,-4.186094e-7,8.474422e-7,9.451942e-7,116.288,7.772359e-7,0,0,0,0
1450,1780759869185,12.331,0,-4.345551e-7,8.485771e-7,9.533736e-7,117.117,7.775507e-7,0,0,0,0
1451,1780759869234,14.170,0,-4.443103e-7,8.385172e-7,9.489588e-7,117.918,7.779153e-7,0,0,0,0
1452,1780759869285,14.507,0,-4.503294e-7,8.304558e-7,9.446975e-7,118.470,7.784713e-7,0,0,0,0
1453,1780759869336,14.453,0,-4.491106e-7,8.201934e-7,9.351030e-7,118.704,7.789086e-7,0,0,0,0
1454,1780759869387,14.434,0,-4.210053e-7,7.782928e-7,8.848645e-7,118.410,7.798436e-7,0,0,0,0
1455,1780759869437,12.173,1,-4.210053e-7,7.782928e-7,8.848645e-7,118.410,7.798436e-7,0,0,0,0
1456,1780759869486,11.601,0,-3.988431e-7,7.465228e-7,8.463877e-7,118.114,7.801419e-7,0,0,0,0
