frame_index,unix_ms,read_ms,is_dup,x0_mv,y0_mv,r_mv,theta_deg,noise_mv,pll_a,pll_b,overload_a,overload_b
457,1780759703300,12.848,0,4.184164e-7,-1.467108e-7,4.433919e-7,-19.322,8.459279e-7,0,0,0,0
458,1780759703350,13.817,0,4.253138e-7,-1.563636e-7,4.531461e-7,-20.186,8.459139e-7,0,0,0,0
459,1780759703399,12.896,0,4.397103e-7,-1.715501e-7,4.719900e-7,-21.313,8.458732e-7,0,0,0,0
460,1780759703448,14.440,0,4.478211e-7,-1.849631e-7,4.845153e-7,-22.442,8.458358e-7,0,0,0,0
461,1780759703499,11.881,0,4.729603e-7,-1.999604e-7,5.134936e-7,-22.918,8.457925e-7,0,0,0,0
462,1780759703548,13.460,0,4.835752e-7,-2.102788e-7,5.273160e-7,-23.501,8.457650e-7,0,0,0,0
463,1780759703597,12.912,0,5.083997e-7,-2.225819e-7,5.549892e-7,-23.644,8.457472e-7,0,0,0,0
464,1780759703645,12.706,0,5.361799e-7,-2.320940e-7,5.842572e-7,-23.406,8.457742e-7,0,0,0,0
465,1780759703695,13.280,0,5.580391e-7,-2.361541e-7,6.059508e-7,-22.937,8.458445e-7,0,0,0,0
466,1780759703745,11.707,0,5.854211e-7,-2.339324e-7,6.304302e-7,-21.781,8.460337e-7,0,0,0,0
467,1780759703794,13.214,0,5.983953e-7,-2.233394e-7,6.387155e-7,-20.467,8.462482e-7,0,0,0,0
468,1780759703844,14.066,0,6.264042e-7,-2.073727e-7,6.598376e-7,-18.317,8.465312e-7,0,0,0,0
469,1780759703896,13.969,0,6.379553e-7,-1.813555e-7,6.632321e-7,-15.869,8.470264e-7,0,0,0,0
470,1780759703944,13.089,0,6.544089e-7,-1.560581e-7,6.727594e-7,-13.413,8.474682e-7,0,0,0,0
471,1780759703994,14.103,0,6.662141e-7,-1.292085e-7,6.786281e-7,-10.976,8.481563e-7,0,0,0,0
472,1780759704045,14.564,0,6.734187e-7,-1.001613e-7,6.808267e-7,-8.460,8.487236e-7,0,0,0,0
473,1780759704094,13.390,0,6.721021e-7,-6.461431e-8,6.752009e-7,-5.491,8.495371e-7,0,0,0,0
474,1780759704143,12.688,0,6.519423e-7,-3.135093e-8,6.526957e-7,-2.753,8.501431e-7,0,0,0,0
475,1780759704191,12.129,0,6.464037e-7,-1.931145e-9,6.464066e-7,-0.171,8.507292e-7,0,0,0,0
476,1780759704241,13.479,0,6.224978e-7,2.402127e-8,6.229611e-7,2.210,8.514865e-7,0,0,0,0
477,1780759704292,13.297,0,5.986322e-7,4.624040e-8,6.004155e-7,4.417,8.520032e-7,0,0,0,0
478,1780759704341,12.571,0,5.716435e-7,6.158683e-8,5.749515e-7,6.149,8.526369e-7,0,0,0,0
479,1780759704391,13.302,0,5.381957e-7,7.311315e-8,5.431392e-7,7.736,8.530555e-7,0,0,0,0
480,1780759704440,12.018,0,5.157599e-7,7.927779e-8,5.218172e-7,8.739,8.534304e-7,0,0,0,0
481,1780759704490,13.236,0,4.818709e-7,7.936622e-8,4.883631e-7,9.353,8.538689e-7,0,0,0,0
482,1780759704541,13.707,0,4.682293e-7,7.525526e-8,4.742384e-7,9.131,8.541460e-7,0,0,0,0
483,1780759704591,14.658,0,4.473292e-7,7.409422e-8,4.534240e-7,9.405,8.544765e-7,0,0,0,0
484,1780759704641,12.702,0,4.384372e-7,6.773445e-8,4.436385e-7,8.782,8.546892e-7,0,0,0,0
485,1780759704691,13.217,0,4.393122e-7,5.882325e-8,4.432329e-7,7.626,8.548911e-7,0,0,0,0
486,1780759704741,11.694,0,4.375015e-7,3.967514e-8,4.392968e-7,5.182,8.551456e-7,0,0,0,0
487,1780759704790,13.692,0,4.504774e-7,1.886771e-8,4.508723e-7,2.398,8.553273e-7,0,0,0,0
488,1780759704840,14.126,0,4.558664e-7,-4.723894e-9,4.558909e-7,-0.594,8.555613e-7,0,0,0,0
489,1780759704891,14.036,0,4.766007e-7,-3.053226e-8,4.775776e-7,-3.666,8.557288e-7,0,0,0,0
490,1780759704941,12.780,0,4.908443e-7,-5.248854e-8,4.936427e-7,-6.104,8.559476e-7,0,0,0,0
491,1780759704990,14.050,0,5.096480e-7,-7.060125e-8,5.145149e-7,-7.887,8.561047e-7,0,0,0,0
492,1780759705041,14.577,0,5.267528e-7,-9.910164e-8,5.359941e-7,-10.655,8.562662e-7,0,0,0,0
493,1780759705091,12.064,0,5.381831e-7,-1.200048e-7,5.514002e-7,-12.570,8.564772e-7,0,0,0,0
494,1780759705140,14.162,0,5.625245e-7,-1.272024e-7,5.767272e-7,-12.742,8.566377e-7,0,0,0,0
495,1780759705190,12.130,0,5.703382e-7,-1.263040e-7,5.841561e-7,-12.487,8.568589e-7,0,0,0,0
496,1780759705240,13.369,0,5.893512e-7,-1.268464e-7,6.028473e-7,-12.147,8.570327e-7,0,0,0,0
497,1780759705290,14.196,0,5.995682e-7,-1.185182e-7,6.111699e-7,-11.182,8.572326e-7,0,0,0,0
498,1780759705341,14.048,0,6.080034e-7,-1.035976e-7,6.167662e-7,-9.670,8.575492e-7,0,0,0,0
499,1780759705391,12.178,0,6.140603e-7,-8.389423e-8,6.197647e-7,-7.780,8.578221e-7,0,0,0,0
500,1780759705441,13.818,0,6.078808e-7,-5.574908e-8,6.104318e-7,-5.240,8.582041e-7,0,0,0,0
501,1780759705491,11.693,0,6.120585e-7,-2.822569e-8,6.127090e-7,-2.640,8.585013e-7,0,0,0,0
502,1780759705539,14.148,0,5.933841e-7,-5.014037e-9,5.934053e-7,-0.484,8.588024e-7,0,0,0,0
503,1780759705590,14.509,0,5.811705e-7,1.855895e-8,5.814668e-7,1.829,8.591810e-7,0,0,0,0
504,1780759705639,13.615,0,5.573074e-7,3.806662e-8,5.586059e-7,3.907,8.594493e-7,0,0,0,0
505,1780759705688,12.497,0,5.316662e-7,5.016905e-8,5.340279e-7,5.391,8.597641e-7,0,0,0,0
506,1780759705737,14.272,0,5.073839e-7,6.160233e-8,5.111098e-7,6.922,8.599695e-7,0,0,0,0
507,1780759705788,14.467,0,4.748454e-7,6.833959e-8,4.797379e-7,8.190,8.601930e-7,0,0,0,0
508,1780759705839,14.570,0,4.609247e-7,7.017611e-8,4.662362e-7,8.657,8.603297e-7,0,0,0,0
509,1780759705890,14.494,0,4.387352e-7,6.974596e-8,4.442444e-7,9.033,8.604457e-7,0,0,0,0
510,1780759705938,14.029,0,4.341377e-7,6.721142e-8,4.393096e-7,8.800,8.605767e-7,0,0,0,0
511,1780759705989,14.512,0,4.177106e-7,5.750688e-8,4.216505e-7,7.839,8.606683e-7,0,0,0,0
512,1780759706039,12.125,0,4.130086e-7,4.124876e-8,4.150634e-7,5.703,8.607732e-7,0,0,0,0
513,1780759706089,13.187,0,4.195380e-7,2.078389e-8,4.200525e-7,2.836,8.608533e-7,0,0,0,0
514,1780759706140,13.555,0,4.243396e-7,-5.559559e-9,4.243760e-7,-0.751,8.609362e-7,0,0,0,0
515,1780759706191,13.334,0,4.481496e-7,-3.469803e-8,4.494908e-7,-4.427,8.610570e-7,0,0,0,0
516,1780759706240,12.224,0,4.614267e-7,-6.686865e-8,4.662468e-7,-8.246,8.611619e-7,0,0,0,0
517,1780759706290,13.293,0,4.877745e-7,-9.716702e-8,4.973584e-7,-11.266,8.613212e-7,0,0,0,0
518,1780759706338,12.965,0,5.117483e-7,-1.216052e-7,5.259982e-7,-13.367,8.614644e-7,0,0,0,0
519,1780759706389,13.834,0,5.369763e-7,-1.373949e-7,5.542751e-7,-14.352,8.616278e-7,0,0,0,0
520,1780759706440,13.335,0,5.599658e-7,-1.531535e-7,5.805322e-7,-15.297,8.618878e-7,0,0,0,0
521,1780759706489,12.289,0,5.669904e-7,-1.630370e-7,5.899654e-7,-16.042,8.621051e-7,0,0,0,0
522,1780759706539,13.307,0,5.861076e-7,-1.605369e-7,6.076958e-7,-15.318,8.624195e-7,0,0,0,0
523,1780759706590,13.272,0,5.879850e-7,-1.521325e-7,6.073472e-7,-14.506,8.626756e-7,0,0,0,0
524,1780759706641,13.596,0,6.018255e-7,-1.333720e-7,6.164269e-7,-12.496,8.630294e-7,0,0,0,0
525,1780759706692,13.294,0,6.100219e-7,-1.093040e-7,6.197371e-7,-10.158,8.633180e-7,0,0,0,0
526,1780759706743,13.246,0,6.155108e-7,-7.959738e-8,6.206362e-7,-7.369,8.636164e-7,0,0,0,0
527,1780759706794,13.246,0,6.262046e-7,-4.293289e-8,6.276746e-7,-3.922,8.640352e-7,0,0,0,0
528,1780759706843,12.301,0,6.236187e-7,-4.621069e-9,6.236358e-7,-0.425,8.643641e-7,0,0,0,0
529,1780759706891,12.063,0,6.275770e-7,3.529318e-8,6.285686e-7,3.219,8.648071e-7,0,0,0,0
530,1780759706940,13.923,0,6.105639e-7,8.233440e-8,6.160903e-7,7.680,8.651328e-7,0,0,0,0
531,1780759706992,13.246,0,5.946659e-7,1.261723e-7,6.079037e-7,11.979,8.654337e-7,0,0,0,0
532,1780759707043,13.956,0,5.735592e-7,1.626435e-7,5.961737e-7,15.832,8.658078e-7,0,0,0,0
533,1780759707093,11.749,0,5.465342e-7,1.942749e-7,5.800365e-7,19.569,8.660579e-7,0,0,0,0
534,1780759707141,13.963,0,5.284966e-7,2.237093e-7,5.738942e-7,22.943,8.663541e-7,0,0,0,0
535,1780759707192,14.486,0,4.978623e-7,2.440521e-7,5.544622e-7,26.114,8.665483e-7,0,0,0,0
536,1780759707241,13.876,0,4.851527e-7,2.601372e-7,5.504948e-7,28.200,8.667144e-7,0,0,0,0
537,1780759707289,13.260,0,4.593997e-7,2.630278e-7,5.293692e-7,29.793,8.669091e-7,0,0,0,0
538,1780759707340,13.348,0,4.491486e-7,2.519629e-7,5.149949e-7,29.292,8.670269e-7,0,0,0,0
539,1780759707389,12.131,0,4.513991e-7,2.395081e-7,5.110042e-7,27.950,8.671749e-7,0,0,0,0
540,1780759707439,13.570,0,4.530543e-7,2.242097e-7,5.054979e-7,26.330,8.672849e-7,0,0,0,0
541,1780759707490,13.249,0,4.687269e-7,2.032393e-7,5.108925e-7,23.441,8.674388e-7,0,0,0,0
542,1780759707540,13.934,0,4.728099e-7,1.786492e-7,5.054352e-7,20.699,8.675652e-7,0,0,0,0
543,1780759707591,14.558,0,5.011896e-7,1.567513e-7,5.251304e-7,17.368,8.676962e-7,0,0,0,0
544,1780759707642,14.627,0,5.229735e-7,1.321830e-7,5.394197e-7,14.185,8.679114e-7,0,0,0,0
545,1780759707693,14.518,0,5.463458e-7,1.067070e-7,5.566688e-7,11.051,8.680940e-7,0,0,0,0
546,1780759707742,13.378,0,5.734637e-7,8.453487e-8,5.796609e-7,8.386,8.683790e-7,0,0,0,0
547,1780759707793,13.238,0,5.887288e-7,6.338876e-8,5.921315e-7,6.145,8.686183e-7,0,0,0,0
548,1780759707842,12.103,0,6.146045e-7,5.515416e-8,6.170743e-7,5.128,8.688736e-7,0,0,0,0
549,1780759707892,13.814,0,6.344121e-7,5.442257e-8,6.367421e-7,4.903,8.692489e-7,0,0,0,0
550,1780759707941,12.623,0,6.608887e-7,6.242440e-8,6.638303e-7,5.396,8.695544e-7,0,0,0,0
551,1780759707990,14.565,0,6.704036e-7,7.172367e-8,6.742294e-7,6.107,8.700026e-7,0,0,0,0
552,1780759708039,13.571,0,6.730510e-7,8.588703e-8,6.785088e-7,7.272,8.703440e-7,0,0,0,0
553,1780759708090,13.220,0,6.716813e-7,1.076683e-7,6.802560e-7,9.107,8.706854e-7,0,0,0,0
554,1780759708140,14.446,0,6.538176e-7,1.297410e-7,6.665659e-7,11.224,8.711186e-7,0,0,0,0
555,1780759708190,12.840,0,6.471752e-7,1.570702e-7,6.659630e-7,13.642,8.714145e-7,0,0,0,0
556,1780759708240,13.376,0,6.181268e-7,1.820955e-7,6.443908e-7,16.415,8.717748e-7,0,0,0,0
557,1780759708289,12.500,0,5.989167e-7,2.104454e-7,6.348137e-7,19.360,8.720019e-7,0,0,0,0
558,1780759708339,13.336,0,5.616135e-7,2.375447e-7,6.097846e-7,22.927,8.722594e-7,0,0,0,0
559,1780759708390,13.349,0,5.208484e-7,2.633260e-7,5.836297e-7,26.820,8.724024e-7,0,0,0,0
560,1780759708440,14.418,0,4.880235e-7,2.826975e-7,5.639900e-7,30.082,8.725139e-7,0,0,0,0
561,1780759708491,14.133,0,4.487015e-7,2.937551e-7,5.363069e-7,33.212,8.726242e-7,0,0,0,0
562,1780759708542,14.522,0,4.333446e-7,3.017717e-7,5.280660e-7,34.853,8.726853e-7,0,0,0,0
563,1780759708593,14.617,0,4.118017e-7,2.965394e-7,5.074606e-7,35.758,8.727544e-7,0,0,0,0
564,1780759708644,14.589,0,4.117561e-7,2.842820e-7,5.003592e-7,34.622,8.727972e-7,0,0,0,0
565,1780759708695,14.524,0,4.130495e-7,2.637048e-7,4.900511e-7,32.556,8.728410e-7,0,0,0,0
566,1780759708746,14.571,0,4.182357e-7,2.399433e-7,4.821762e-7,29.843,8.728911e-7,0,0,0,0
567,1780759708796,11.985,0,4.368463e-7,2.164745e-7,4.875406e-7,26.360,8.729238e-7,0,0,0,0
568,1780759708845,13.942,0,4.458751e-7,1.797946e-7,4.807605e-7,21.961,8.729622e-7,0,0,0,0
569,1780759708897,13.907,0,4.713217e-7,1.456227e-7,4.933052e-7,17.169,8.729808e-7,0,0,0,0
570,1780759708948,13.851,0,4.870031e-7,1.071650e-7,4.986546e-7,12.410,8.730042e-7,0,0,0,0
571,1780759708999,13.396,0,5.231817e-7,8.045499e-8,5.293317e-7,8.742,8.730151e-7,0,0,0,0
572,1780759709050,13.770,0,5.580322e-7,5.834804e-8,5.610743e-7,5.969,8.730522e-7,0,0,0,0
573,1780759709100,11.784,0,5.777249e-7,4.170294e-8,5.792281e-7,4.129,8.731302e-7,0,0,0,0
574,1780759709149,13.817,0,5.975575e-7,3.947515e-8,5.988600e-7,3.780,8.732086e-7,0,0,0,0
575,1780759709197,12.991,0,5.983685e-7,3.830768e-8,5.995935e-7,3.663,8.733449e-7,0,0,0,0
576,1780759709248,13.355,0,6.103391e-7,4.813252e-8,6.122340e-7,4.509,8.734579e-7,0,0,0,0
577,1780759709299,13.258,0,6.138959e-7,4.720088e-8,6.157078e-7,4.397,8.736012e-7,0,0,0,0
578,1780759709348,12.730,0,6.226918e-7,5.218983e-8,6.248751e-7,4.791,8.738125e-7,0,0,0,0
579,1780759709396,11.964,0,6.312318e-7,6.580716e-8,6.346528e-7,5.952,8.739985e-7,0,0,0,0
580,1780759709445,13.915,0,6.261503e-7,8.425362e-8,6.317934e-7,7.664,8.742659e-7,0,0,0,0
581,1780759709495,12.631,0,6.319065e-7,1.151837e-7,6.423186e-7,10.330,8.744751e-7,0,0,0,0
582,1780759709545,13.679,0,6.169528e-7,1.440348e-7,6.335431e-7,13.141,8.746920e-7,0,0,0,0
583,1780759709595,13.801,0,6.072288e-7,1.767002e-7,6.324158e-7,16.225,8.749578e-7,0,0,0,0
584,1780759709647,13.478,0,5.834686e-7,2.037448e-7,6.180190e-7,19.249,8.751435e-7,0,0,0,0
585,1780759709698,13.290,0,5.564560e-7,2.309211e-7,6.024681e-7,22.538,8.753475e-7,0,0,0,0
586,1780759709747,12.176,0,5.342128e-7,2.554135e-7,5.921312e-7,25.553,8.754733e-7,0,0,0,0
587,1780759709796,13.882,0,5.081084e-7,2.722526e-7,5.764509e-7,28.183,8.756094e-7,0,0,0,0
588,1780759709848,13.358,0,4.924684e-7,2.919425e-7,5.724994e-7,30.660,8.756915e-7,0,0,0,0
589,1780759709899,13.880,0,4.605669e-7,3.070997e-7,5.535631e-7,33.695,8.757592e-7,0,0,0,0
590,1780759709950,13.754,0,4.356825e-7,3.249493e-7,5.435175e-7,36.717,8.758182e-7,0,0,0,0
591,1780759710000,14.556,0,4.025494e-7,3.329050e-7,5.223713e-7,39.590,8.758462e-7,0,0,0,0
592,1780759710050,12.796,0,3.739148e-7,3.341219e-7,5.014476e-7,41.783,8.758607e-7,0,0,0,0
593,1780759710100,13.337,0,3.528156e-7,3.281865e-7,4.818560e-7,42.929,8.758611e-7,0,0,0,0
594,1780759710151,13.357,0,3.251490e-7,3.074755e-7,4.475076e-7,43.400,8.758534e-7,0,0,0,0
595,1780759710200,12.774,0,3.172232e-7,2.929598e-7,4.318055e-7,42.723,8.758243e-7,0,0,0,0
596,1780759710250,13.794,0,3.081237e-7,2.789509e-7,4.156366e-7,42.155,8.757868e-7,0,0,0,0
597,1780759710299,12.725,0,3.160613e-7,2.606010e-7,4.096433e-7,39.506,8.757046e-7,0,0,0,0
598,1780759710349,13.388,0,3.269084e-7,2.356098e-7,4.029654e-7,35.781,8.756227e-7,0,0,0,0
599,1780759710400,13.720,0,3.399315e-7,2.079862e-7,3.985119e-7,31.460,8.755231e-7,0,0,0,0
600,1780759710449,12.562,0,3.627612e-7,1.825676e-7,4.061116e-7,26.715,8.753661e-7,0,0,0,0
601,1780759710498,14.492,0,3.767226e-7,1.573487e-7,4.082628e-7,22.669,8.752337e-7,0,0,0,0
602,1780759710549,11.880,0,4.068925e-7,1.459510e-7,4.322767e-7,19.733,8.750293e-7,0,0,0,0
603,1780759710598,13.553,0,4.285801e-7,1.402765e-7,4.509527e-7,18.124,8.748730e-7,0,0,0,0
604,1780759710647,12.220,0,4.550686e-7,1.425625e-7,4.768768e-7,17.395,8.746658e-7,0,0,0,0
605,1780759710696,13.955,0,4.753130e-7,1.538472e-7,4.995912e-7,17.935,8.745333e-7,0,0,0,0
606,1780759710745,12.916,0,4.778569e-7,1.674064e-7,5.063320e-7,19.307,8.744148e-7,0,0,0,0
607,1780759710795,13.888,0,4.919500e-7,1.912594e-7,5.278210e-7,21.245,8.742787e-7,0,0,0,0
608,1780759710844,13.842,0,4.905035e-7,2.137382e-7,5.350493e-7,23.545,8.742099e-7,0,0,0,0
609,1780759710895,13.210,0,4.950376e-7,2.329929e-7,5.471270e-7,25.204,8.741449e-7,0,0,0,0
610,1780759710945,13.983,0,4.962299e-7,2.558059e-7,5.582838e-7,27.271,8.741263e-7,0,0,0,0
611,1780759710997,13.514,0,4.923357e-7,2.839374e-7,5.683440e-7,29.973,8.741224e-7,0,0,0,0
612,1780759711046,12.240,0,4.904943e-7,3.166028e-7,5.837996e-7,32.841,8.741371e-7,0,0,0,0
613,1780759711094,12.038,0,4.735577e-7,3.437142e-7,5.851464e-7,35.973,8.741580e-7,0,0,0,0
614,1780759711144,13.357,0,4.695547e-7,3.748803e-7,6.008467e-7,38.603,8.741835e-7,0,0,0,0
615,1780759711195,13.264,0,4.396305e-7,3.939553e-7,5.903184e-7,41.864,8.742018e-7,0,0,0,0
616,1780759711245,14.012,0,4.172313e-7,4.124633e-7,5.866924e-7,44.671,8.742085e-7,0,0,0,0
617,1780759711296,13.898,0,3.945514e-7,4.252300e-7,5.800788e-7,47.143,8.742097e-7,0,0,0,0
618,1780759711348,13.363,0,3.741652e-7,4.293836e-7,5.695348e-7,48.931,8.742035e-7,0,0,0,0
619,1780759711399,13.239,0,3.666293e-7,4.305756e-7,5.655196e-7,49.586,8.741873e-7,0,0,0,0
620,1780759711450,13.329,0,3.505134e-7,4.183262e-7,5.457623e-7,50.041,8.741678e-7,0,0,0,0
621,1780759711499,12.171,0,3.552110e-7,4.053354e-7,5.389542e-7,48.771,8.741220e-7,0,0,0,0
622,1780759711548,14.166,0,3.498549e-7,3.808866e-7,5.171780e-7,47.432,8.740738e-7,0,0,0,0
623,1780759711597,13.680,0,3.565245e-7,3.558809e-7,5.037469e-7,44.948,8.740064e-7,0,0,0,0
624,1780759711648,13.324,0,3.772644e-7,3.241249e-7,4.973785e-7,40.667,8.738805e-7,0,0,0,0
625,1780759711699,13.670,0,3.976305e-7,2.865359e-7,4.901152e-7,35.777,8.737547e-7,0,0,0,0
626,1780759711749,11.730,0,4.309688e-7,2.556007e-7,5.010647e-7,30.671,8.735449e-7,0,0,0,0
627,1780759711798,13.194,0,4.505674e-7,2.190000e-7,5.009710e-7,25.922,8.733670e-7,0,0,0,0
628,1780759711849,13.268,0,4.886930e-7,1.922976e-7,5.251659e-7,21.479,8.731669e-7,0,0,0,0
629,1780759711899,14.574,0,5.170108e-7,1.657915e-7,5.429429e-7,17.780,8.728902e-7,0,0,0,0
630,1780759711950,11.736,0,5.487328e-7,1.486202e-7,5.685030e-7,15.155,8.726748e-7,0,0,0,0
631,1780759711999,13.245,0,5.792596e-7,1.407231e-7,5.961080e-7,13.655,8.724016e-7,0,0,0,0
632,1780759712049,11.813,0,5.927966e-7,1.385462e-7,6.087716e-7,13.155,8.722037e-7,0,0,0,0
633,1780759712098,13.263,0,6.082404e-7,1.528743e-7,6.271579e-7,14.108,8.720071e-7,0,0,0,0
634,1780759712149,13.285,0,6.089058e-7,1.580136e-7,6.290744e-7,14.548,8.717761e-7,0,0,0,0
635,1780759712200,13.368,0,6.144058e-7,1.798941e-7,6.402003e-7,16.320,8.716147e-7,0,0,0,0
636,1780759712251,13.312,0,6.071816e-7,2.040549e-7,6.405528e-7,18.576,8.714377e-7,0,0,0,0
637,1780759712302,13.352,0,5.957356e-7,2.323802e-7,6.394540e-7,21.309,8.713145e-7,0,0,0,0
638,1780759712353,13.428,0,5.840332e-7,2.653405e-7,6.414830e-7,24.433,8.711744e-7,0,0,0,0
639,1780759712404,13.298,0,5.548595e-7,2.943972e-7,6.281232e-7,27.950,8.710788e-7,0,0,0,0
640,1780759712455,13.373,0,5.337237e-7,3.299348e-7,6.274695e-7,31.723,8.709795e-7,0,0,0,0
641,1780759712504,11.901,0,4.962501e-7,3.573266e-7,6.115116e-7,35.756,8.708591e-7,0,0,0,0
642,1780759712554,13.293,0,4.609845e-7,3.880024e-7,6.025385e-7,40.087,8.707607e-7,0,0,0,0
643,1780759712603,12.043,0,4.293157e-7,3.991766e-7,5.862200e-7,42.917,8.706297e-7,0,0,0,0
644,1780759712653,13.783,0,3.976645e-7,3.984509e-7,5.629389e-7,45.057,8.705285e-7,0,0,0,0
645,1780759712704,13.291,0,3.776671e-7,4.049995e-7,5.537663e-7,47.000,8.704253e-7,0,0,0,0
646,1780759712753,12.580,0,3.441069e-7,4.004280e-7,5.279698e-7,49.326,8.702918e-7,0,0,0,0
647,1780759712803,13.219,0,3.227117e-7,4.017911e-7,5.153436e-7,51.229,8.701884e-7,0,0,0,0
648,1780759712854,13.400,0,3.024750e-7,3.894097e-7,4.930832e-7,52.162,8.700426e-7,0,0,0,0
649,1780759712905,13.269,0,2.965820e-7,3.761345e-7,4.789969e-7,51.744,8.699116e-7,0,0,0,0
650,1780759712956,13.343,0,3.004397e-7,3.616828e-7,4.701898e-7,50.285,8.697564e-7,0,0,0,0
651,1780759713007,13.449,0,2.998214e-7,3.388561e-7,4.524559e-7,48.497,8.695062e-7,0,0,0,0
652,1780759713058,13.352,0,3.147974e-7,3.259357e-7,4.531352e-7,45.996,8.692745e-7,0,0,0,0
653,1780759713108,14.382,0,3.216152e-7,3.083734e-7,4.455676e-7,43.796,8.689091e-7,0,0,0,0
654,1780759713157,12.787,0,3.471217e-7,2.971505e-7,4.569375e-7,40.565,8.685904e-7,0,0,0,0
655,1780759713208,13.343,0,3.684775e-7,2.785766e-7,4.619314e-7,37.090,8.681289e-7,0,0,0,0
656,1780759713259,13.313,0,3.930063e-7,2.653420e-7,4.741944e-7,34.026,8.677602e-7,0,0,0,0
657,1780759713308,12.344,0,4.231442e-7,2.554338e-7,4.942646e-7,31.118,8.673785e-7,0,0,0,0
658,1780759713357,52.410,0,4.432015e-7,2.445259e-7,5.061823e-7,28.887,8.668448e-7,0,0,0,0
659,1780759713409,13.177,0,4.724226e-7,2.534454e-7,5.361135e-7,28.213,8.664286e-7,0,0,0,0
660,1780759713459,11.733,0,4.878511e-7,2.576183e-7,5.516936e-7,27.837,8.658827e-7,0,0,0,0
661,1780759713507,14.453,0,5.042398e-7,2.721161e-7,5.729791e-7,28.354,8.654829e-7,0,0,0,0
662,1780759713557,12.534,0,5.029254e-7,2.989741e-7,5.850808e-7,30.730,8.651030e-7,0,0,0,0
663,1780759713607,13.255,0,4.962655e-7,3.267550e-7,5.941786e-7,33.362,8.646212e-7,0,0,0,0
664,1780759713658,13.358,0,4.948629e-7,3.639795e-7,6.143048e-7,36.335,8.642883e-7,0,0,0,0
665,1780759713707,12.494,0,4.758931e-7,3.905663e-7,6.156429e-7,39.376,8.638897e-7,0,0,0,0
666,1780759713757,13.471,0,4.646499e-7,4.315668e-7,6.341525e-7,42.886,8.636164e-7,0,0,0,0
667,1780759713807,14.512,0,4.356129e-7,4.600192e-7,6.335426e-7,46.561,8.633690e-7,0,0,0,0
668,1780759713858,14.365,0,4.081223e-7,4.906521e-7,6.382032e-7,50.246,8.630676e-7,0,0,0,0
669,1780759713906,13.905,0,3.796527e-7,5.177463e-7,6.420260e-7,53.748,8.628686e-7,0,0,0,0
670,1780759713957,14.661,0,3.446161e-7,5.282792e-7,6.307450e-7,56.882,8.626298e-7,0,0,0,0
671,1780759714006,12.843,0,3.338209e-7,5.367614e-7,6.320990e-7,58.122,8.624684e-7,0,0,0,0
672,1780759714057,13.342,0,3.188118e-7,5.230433e-7,6.125481e-7,58.636,8.622692e-7,0,0,0,0
673,1780759714108,13.294,0,3.150639e-7,5.107498e-7,6.001089e-7,58.331,8.621219e-7,0,0,0,0
674,1780759714157,12.165,0,3.114927e-7,4.904910e-7,5.810414e-7,57.582,8.619717e-7,0,0,0,0
675,1780759714207,13.338,0,3.120766e-7,4.650954e-7,5.600942e-7,56.139,8.617517e-7,0,0,0,0
676,1780759714258,13.291,0,3.243981e-7,4.399546e-7,5.466206e-7,53.597,8.615645e-7,0,0,0,0
677,1780759714307,11.985,0,3.298541e-7,4.061884e-7,5.232521e-7,50.921,8.612722e-7,0,0,0,0
678,1780759714357,13.250,0,3.549189e-7,3.866967e-7,5.248826e-7,47.454,8.610124e-7,0,0,0,0
679,1780759714406,12.765,0,3.725894e-7,3.581854e-7,5.168362e-7,43.871,8.607142e-7,0,0,0,0
680,1780759714456,13.341,0,4.040663e-7,3.379408e-7,5.267576e-7,39.907,8.602428e-7,0,0,0,0
681,1780759714507,13.239,0,4.243235e-7,3.116756e-7,5.264904e-7,36.298,8.598330e-7,0,0,0,0
682,1780759714558,13.414,0,4.433897e-7,2.893754e-7,5.294644e-7,33.130,8.592075e-7,0,0,0,0
683,1780759714609,13.208,0,4.686699e-7,2.793851e-7,5.456258e-7,30.800,8.586847e-7,0,0,0,0
684,1780759714658,12.210,0,4.765305e-7,2.694008e-7,5.474103e-7,29.481,8.579279e-7,0,0,0,0
685,1780759714707,14.186,0,4.898638e-7,2.793332e-7,5.639092e-7,29.693,8.573163e-7,0,0,0,0
686,1780759714758,14.546,0,4.887047e-7,2.867414e-7,5.666153e-7,30.402,8.566922e-7,0,0,0,0
687,1780759714809,14.595,0,4.895481e-7,3.046485e-7,5.766005e-7,31.894,8.558571e-7,0,0,0,0
688,1780759714860,14.447,0,4.836259e-7,3.284759e-7,5.846284e-7,34.184,8.552405e-7,0,0,0,0
689,1780759714910,12.193,0,4.668437e-7,3.523940e-7,5.849142e-7,37.047,8.544295e-7,0,0,0,0
690,1780759714959,13.861,0,4.493529e-7,3.891768e-7,5.944549e-7,40.895,8.538529e-7,0,0,0,0
691,1780759715011,13.327,0,4.101427e-7,4.169112e-7,5.848350e-7,45.469,8.533099e-7,0,0,0,0
692,1780759715062,13.192,0,3.848226e-7,4.564143e-7,5.969945e-7,49.864,8.526357e-7,0,0,0,0
693,1780759715112,14.110,0,3.520602e-7,4.887832e-7,6.023748e-7,54.236,8.521777e-7,0,0,0,0
694,1780759715162,12.165,0,3.154943e-7,5.195485e-7,6.078382e-7,58.732,8.516200e-7,0,0,0,0
