frame_index,unix_ms,read_us,is_dup,pll_a,pll_b,overload_a,overload_b
22992,1780761475781,13734,0,0,0,0,0
22993,1780761475833,13309,0,0,0,0,0
22994,1780761475882,12131,0,0,0,0,0
22995,1780761475931,14411,0,0,0,0,0
22996,1780761475981,11764,0,0,0,0,0
22997,1780761476031,13178,0,0,0,0,0
22998,1780761476081,14349,0,0,0,0,0
22999,1780761476130,12959,0,0,0,0,0
23000,1780761476181,13332,0,0,0,0,0
23001,1780761476232,13266,0,0,0,0,0
23002,1780761476283,13264,0,0,0,0,0
23003,1780761476333,14379,0,0,0,0,0
23004,1780761476384,14572,0,0,0,0,0
23005,1780761476435,14576,0,0,0,0,0
23006,1780761476486,14477,0,0,0,0,0
23007,1780761476534,14203,0,0,0,0,0
23008,1780761476582,13653,0,0,0,0,0
23009,1780761476632,11754,0,0,0,0,0
23010,1780761476682,13411,0,0,0,0,0
23011,1780761476732,13752,0,0,0,0,0
23012,1780761476781,12595,0,0,0,0,0
23013,1780761476831,14525,0,0,0,0,0
23014,1780761476881,11858,0,0,0,0,0
23015,1780761476930,13723,0,0,0,0,0
23016,1780761476982,13318,0,0,0,0,0
23017,1780761477032,13691,0,0,0,0,0
23018,1780761477084,13624,0,0,0,0,0
23019,1780761477134,14143,0,0,0,0,0
23020,1780761477185,14454,0,0,0,0,0
23021,1780761477236,13977,0,0,0,0,0
23022,1780761477286,12521,0,0,0,0,0
23023,1780761477335,14135,0,0,0,0,0
23024,1780761477384,13334,0,0,0,0,0
23025,1780761477432,12641,0,0,0,0,0
23026,1780761477482,14299,0,0,0,0,0
23027,1780761477532,14582,0,0,0,0,0
23028,1780761477583,11945,0,0,0,0,0
23029,1780761477631,11659,0,0,0,0,0
23030,1780761477680,14190,0,0,0,0,0
23031,1780761477731,14489,0,0,0,0,0
23032,1780761477781,11624,0,0,0,0,0
23033,1780761477831,13502,0,0,0,0,0
23034,1780761477882,13296,0,0,0,0,0
23035,1780761477932,13654,0,0,0,0,0
23036,1780761477984,13368,0,0,0,0,0
23037,1780761478032,12713,0,0,0,0,0
23038,1780761478082,13667,0,0,0,0,0
23039,1780761478134,13333,0,0,0,0,0
23040,1780761478182,12669,0,0,0,0,0
23041,1780761478232,13669,0,0,0,0,0
23042,1780761478283,14012,0,0,0,0,0
23043,1780761478332,12643,0,0,0,0,0
23044,1780761478381,11681,0,0,0,0,0
23045,1780761478431,13279,0,0,0,0,0
23046,1780761478480,12308,0,0,0,0,0
23047,1780761478528,11780,0,0,0,0,0
23048,1780761478577,14229,0,0,0,0,0
23049,1780761478628,13919,0,0,0,0,0
23050,1780761478678,11929,0,0,0,0,0
23051,1780761478728,13245,0,0,0,0,0
23052,1780761478778,14097,0,0,0,0,0
23053,1780761478829,14479,0,0,0,0,0
23054,1780761478879,11622,0,0,0,0,0
23055,1780761478929,13398,0,0,0,0,0
23056,1780761478978,11797,0,0,0,0,0
23057,1780761479027,13917,0,0,0,0,0
23058,1780761479079,13296,0,0,0,0,0
23059,1780761479128,11860,0,0,0,0,0
23060,1780761479178,13314,0,0,0,0,0
23061,1780761479228,13808,0,0,0,0,0
23062,1780761479278,11766,0,0,0,0,0
23063,1780761479328,13293,0,0,0,0,0
23064,1780761479379,13299,0,0,0,0,0
23065,1780761479428,12014,0,0,0,0,0
23066,1780761479478,13349,0,0,0,0,0
23067,1780761479527,12326,0,0,0,0,0
23068,1780761479576,13870,0,0,0,0,0
23069,1780761479627,14196,0,0,0,0,0
23070,1780761479678,13784,0,0,0,0,0
23071,1780761479729,13813,0,0,0,0,0
23072,1780761479779,12200,0,0,0,0,0
23073,1780761479828,13770,0,0,0,0,0
23074,1780761479878,11833,0,0,0,0,0
23075,1780761479928,13196,0,0,0,0,0
23076,1780761479978,13769,0,0,0,0,0
23077,1780761480029,14283,0,0,0,0,0
23078,1780761480079,11637,0,0,0,0,0
23079,1780761480129,13183,0,0,0,0,0
23080,1780761480178,11934,0,0,0,0,0
23081,1780761480228,13215,0,0,0,0,0
23082,1780761480278,13737,0,0,0,0,0
23083,1780761480330,13306,0,0,0,0,0
23084,1780761480378,12626,0,0,0,0,0
23085,1780761480428,13671,0,0,0,0,0
23086,1780761480477,12798,0,0,0,0,0
23087,1780761480528,13197,0,0,0,0,0
23088,1780761480577,12483,0,0,0,0,0
23089,1780761480627,13249,0,0,0,0,0
23090,1780761480676,11956,0,0,0,0,0
23091,1780761480725,13582,0,0,0,0,0
23092,1780761480777,13351,0,0,0,0,0
23093,1780761480826,11725,0,0,0,0,0
23094,1780761480876,13285,0,0,0,0,0
23095,1780761480927,13353,0,0,0,0,0
23096,1780761480978,13280,0,0,0,0,0
23097,1780761481029,13204,0,0,0,0,0
23098,1780761481080,13328,0,0,0,0,0
23099,1780761481129,11672,0,0,0,0,0
23100,1780761481178,13598,0,0,0,0,0
23101,1780761481228,11707,0,0,0,0,0
23102,1780761481278,13331,0,0,0,0,0
23103,1780761481328,13723,0,0,0,0,0
23104,1780761481380,13271,0,0,0,0,0
23105,1780761481429,12175,0,0,0,0,0
23106,1780761481478,13790,0,0,0,0,0
23107,1780761481528,11740,0,0,0,0,0
23108,1780761481578,13299,0,0,0,0,0
23109,1780761481629,13371,0,0,0,0,0
23110,1780761481677,12663,0,0,0,0,0
23111,1780761481728,13281,0,0,0,0,0
23112,1780761481778,13746,0,0,0,0,0
23113,1780761481829,14398,0,0,0,0,0
23114,1780761481877,13867,0,0,0,0,0
23115,1780761481927,11750,0,0,0,0,0
23116,1780761481976,13669,0,0,0,0,0
23117,1780761482028,13213,0,0,0,0,0
23118,1780761482076,12623,0,0,0,0,0
23119,1780761482125,11691,0,0,0,0,0
23120,1780761482174,13927,0,0,0,0,0
23121,1780761482223,12822,0,0,0,0,0
23122,1780761482274,13306,0,0,0,0,0
23123,1780761482324,13891,0,0,0,0,0
23124,1780761482375,13832,0,0,0,0,0
23125,1780761482427,13285,0,0,0,0,0
23126,1780761482476,12105,0,0,0,0,0
23127,1780761482526,13566,0,0,0,0,0
23128,1780761482574,12723,0,0,0,0,0
23129,1780761482623,11830,0,0,0,0,0
23130,1780761482673,13272,0,0,0,0,0
23131,1780761482724,13314,0,0,0,0,0
23132,1780761482774,13953,0,0,0,0,0
23133,1780761482824,11886,0,0,0,0,0
23134,1780761482873,13975,0,0,0,0,0
23135,1780761482924,13970,0,0,0,0,0
23136,1780761482974,11887,0,0,0,0,0
23137,1780761483024,13388,0,0,0,0,0
23138,1780761483073,12018,0,0,0,0,0
23139,1780761483123,13214,0,0,0,0,0
23140,1780761483172,11810,0,0,0,0,0
23141,1780761483222,13182,0,0,0,0,0
23142,1780761483272,14246,0,0,0,0,0
23143,1780761483322,14484,0,0,0,0,0
23144,1780761483372,12996,0,0,0,0,0
23145,1780761483423,13352,0,0,0,0,0
23146,1780761483474,13415,0,0,0,0,0
23147,1780761483524,13972,0,0,0,0,0
23148,1780761483574,11954,0,0,0,0,0
23149,1780761483624,13277,0,0,0,0,0
23150,1780761483675,13225,0,0,0,0,0
23151,1780761483724,11900,0,0,0,0,0
23152,1780761483774,13274,0,0,0,0,0
23153,1780761483824,13981,0,0,0,0,0
23154,1780761483875,13827,0,0,0,0,0
23155,1780761483925,12451,0,0,0,0,0
23156,1780761483974,14320,0,0,0,0,0
23157,1780761484024,12381,0,0,0,0,0
23158,1780761484072,12006,0,0,0,0,0
23159,1780761484121,14315,0,0,0,0,0
23160,1780761484171,14515,0,0,0,0,0
23161,1780761484221,13324,0,0,0,0,0
23162,1780761484272,13165,0,0,0,0,0
23163,1780761484322,14034,0,0,0,0,0
23164,1780761484372,14436,0,0,0,0,0
23165,1780761484424,13838,0,0,0,0,0
23166,1780761484474,11881,0,0,0,0,0
23167,1780761484523,13889,0,0,0,0,0
23168,1780761484575,13366,0,0,0,0,0
23169,1780761484624,11860,0,0,0,0,0
23170,1780761484674,13386,0,0,0,0,0
23171,1780761484724,13902,0,0,0,0,0
23172,1780761484775,13871,0,0,0,0,0
23173,1780761484827,13244,0,0,0,0,0
23174,1780761484878,13306,0,0,0,0,0
23175,1780761484927,11778,0,0,0,0,0
23176,1780761484977,13218,0,0,0,0,0
23177,1780761485028,13240,0,0,0,0,0
23178,1780761485077,11852,0,0,0,0,0
23179,1780761485127,13248,0,0,0,0,0
23180,1780761485178,13209,0,0,0,0,0
23181,1780761485228,13665,0,0,0,0,0
23182,1780761485278,14505,0,0,0,0,0
23183,1780761485327,13475,0,0,0,0,0
23184,1780761485378,13729,0,0,0,0,0
23185,1780761485427,12912,0,0,0,0,0
23186,1780761485476,11896,0,0,0,0,0
23187,1780761485526,13243,0,0,0,0,0
23188,1780761485577,13217,0,0,0,0,0
23189,1780761485627,13557,0,0,0,0,0
23190,1780761485678,13880,0,0,0,0,0
23191,1780761485727,13385,0,0,0,0,0
23192,1780761485775,12648,0,0,0,0,0
23193,1780761485824,11708,0,0,0,0,0
23194,1780761485873,14060,0,0,0,0,0
23195,1780761485924,14008,0,0,0,0,0
23196,1780761485973,13214,0,0,0,0,0
23197,1780761486023,14056,0,0,0,0,0
23198,1780761486073,12031,0,0,0,0,0
23199,1780761486123,13256,0,0,0,0,0
23200,1780761486171,12969,0,0,0,0,0
23201,1780761486222,13252,0,0,0,0,0
23202,1780761486273,13235,0,0,0,0,0
23203,1780761486324,13354,0,0,0,0,0
23204,1780761486375,13252,0,0,0,0,0
23205,1780761486425,13530,0,0,0,0,0
23206,1780761486477,13308,0,0,0,0,0
23207,1780761486528,13288,0,0,0,0,0
23208,1780761486578,13783,0,0,0,0,0
23209,1780761486627,12922,0,0,0,0,0
23210,1780761486678,13259,0,0,0,0,0
23211,1780761486728,13650,0,0,0,0,0
23212,1780761486780,13297,0,0,0,0,0
23213,1780761486831,13277,0,0,0,0,0
23214,1780761486882,13282,0,0,0,0,0
23215,1780761486932,13527,0,0,0,0,0
23216,1780761486982,11746,0,0,0,0,0
23217,1780761487032,13228,0,0,0,0,0
23218,1780761487081,12073,0,0,0,0,0
23219,1780761487130,14376,0,0,0,0,0
23220,1780761487179,12679,0,0,0,0,0
23221,1780761487230,13228,0,0,0,0,0
23222,1780761487281,13233,0,0,0,0,0
23223,1780761487331,14419,0,0,0,0,0
23224,1780761487379,13745,0,0,0,0,0
23225,1780761487428,12696,0,0,0,0,0
23226,1780761487478,13713,0,0,0,0,0
23227,1780761487530,13299,0,0,0,0,0
23228,1780761487581,13208,0,0,0,0,0
23229,1780761487630,14655,0,0,0,0,0
23230,1780761487682,14432,0,0,0,0,0
23231,1780761487732,12154,0,0,0,0,0
23232,1780761487782,13276,0,0,0,0,0
23233,1780761487833,13386,0,0,0,0,0
23234,1780761487882,12216,0,0,0,0,0
23235,1780761487931,14045,0,0,0,0,0
23236,1780761487981,14575,0,0,0,0,0
23237,1780761488032,14573,0,0,0,0,0
23238,1780761488082,12673,0,0,0,0,0
23239,1780761488133,13282,0,0,0,0,0
23240,1780761488184,13325,0,0,0,0,0
23241,1780761488232,12590,0,0,0,0,0
23242,1780761488283,13302,0,0,0,0,0
23243,1780761488333,13836,0,0,0,0,0
23244,1780761488383,11868,0,0,0,0,0
23245,1780761488433,13427,0,0,0,0,0
23246,1780761488482,14594,0,0,0,0,0
23247,1780761488532,12589,0,0,0,0,0
23248,1780761488581,12461,0,0,0,0,0
23249,1780761488630,14058,0,0,0,0,0
23250,1780761488680,14627,0,0,0,0,0
23251,1780761488731,14425,0,0,0,0,0
23252,1780761488782,14595,0,0,0,0,0
23253,1780761488832,12631,0,0,0,0,0
23254,1780761488883,13243,0,0,0,0,0
23255,1780761488933,13629,0,0,0,0,0
23256,1780761488982,12637,0,0,0,0,0
23257,1780761489032,13632,0,0,0,0,0
23258,1780761489084,13399,0,0,0,0,0
23259,1780761489133,11654,0,0,0,0,0
23260,1780761489182,13529,0,0,0,0,0
23261,1780761489232,14629,0,0,0,0,0
23262,1780761489282,12581,0,0,0,0,0
23263,1780761489332,13582,0,0,0,0,0
23264,1780761489382,11782,0,0,0,0,0
23265,1780761489432,13273,0,0,0,0,0
23266,1780761489481,11657,0,0,0,0,0
23267,1780761489531,13195,0,0,0,0,0
23268,1780761489581,13941,0,0,0,0,0
23269,1780761489631,14598,0,0,0,0,0
23270,1780761489682,14588,0,0,0,0,0
23271,1780761489732,12625,0,0,0,0,0
23272,1780761489783,13291,0,0,0,0,0
23273,1780761489832,12197,0,0,0,0,0
23274,1780761489882,13309,0,0,0,0,0
23275,1780761489932,13716,0,0,0,0,0
23276,1780761489982,14563,0,0,0,0,0
23277,1780761490033,14490,0,0,0,0,0
23278,1780761490085,14447,0,0,0,0,0
23279,1780761490135,12366,0,0,0,0,0
23280,1780761490184,13887,0,0,0,0,0
23281,1780761490233,12515,0,0,0,0,0
23282,1780761490284,13334,0,0,0,0,0
23283,1780761490332,12523,0,0,0,0,0
23284,1780761490382,13626,0,0,0,0,0
23285,1780761490432,14563,0,0,0,0,0
23286,1780761490482,12589,0,0,0,0,0
23287,1780761490533,13365,0,0,0,0,0
23288,1780761490582,14574,0,0,0,0,0
23289,1780761490632,12576,0,0,0,0,0
23290,1780761490681,14608,0,0,0,0,0
23291,1780761490732,14547,0,0,0,0,0
23292,1780761490782,12573,0,0,0,0,0
23293,1780761490832,13618,0,0,0,0,0
23294,1780761490884,13292,0,0,0,0,0
23295,1780761490932,12509,0,0,0,0,0
23296,1780761490981,12065,0,0,0,0,0
23297,1780761491031,13311,0,0,0,0,0
23298,1780761491081,14353,0,0,0,0,0
23299,1780761491131,14584,0,0,0,0,0
23300,1780761491182,11659,0,0,0,0,0
23301,1780761491232,13355,0,0,0,0,0
23302,1780761491283,13259,0,0,0,0,0
23303,1780761491333,13556,0,0,0,0,0
23304,1780761491382,13417,0,0,0,0,0
23305,1780761491431,12005,0,0,0,0,0
23306,1780761491481,13250,0,0,0,0,0
23307,1780761491529,12437,0,0,0,0,0
23308,1780761491580,13270,0,0,0,0,0
23309,1780761491630,13942,0,0,0,0,0
23310,1780761491680,12065,0,0,0,0,0
23311,1780761491729,13917,0,0,0,0,0
23312,1780761491779,12259,0,0,0,0,0
23313,1780761491829,13259,0,0,0,0,0
23314,1780761491878,11764,0,0,0,0,0
23315,1780761491927,13481,0,0,0,0,0
23316,1780761491978,13656,0,0,0,0,0
23317,1780761492028,11722,0,0,0,0,0
23318,1780761492078,13189,0,0,0,0,0
23319,1780761492126,13028,0,0,0,0,0
23320,1780761492176,14175,0,0,0,0,0
23321,1780761492226,14490,0,0,0,0,0
23322,1780761492278,14141,0,0,0,0,0
23323,1780761492328,14462,0,0,0,0,0
23324,1780761492379,14573,0,0,0,0,0
23325,1780761492430,14553,0,0,0,0,0
23326,1780761492482,14008,0,0,0,0,0
23327,1780761492532,12222,0,0,0,0,0
23328,1780761492581,13984,0,0,0,0,0
23329,1780761492631,14507,0,0,0,0,0
23330,1780761492682,14561,0,0,0,0,0
23331,1780761492732,12610,0,0,0,0,0
23332,1780761492781,14563,0,0,0,0,0
23333,1780761492832,14624,0,0,0,0,0
23334,1780761492883,14557,0,0,0,0,0
23335,1780761492933,12752,0,0,0,0,0
23336,1780761492982,12214,0,0,0,0,0
23337,1780761493031,13701,0,0,0,0,0
23338,1780761493081,11871,0,0,0,0,0
23339,1780761493130,14244,0,0,0,0,0
23340,1780761493181,14408,0,0,0,0,0
23341,1780761493231,14474,0,0,0,0,0
23342,1780761493281,13416,0,0,0,0,0
23343,1780761493332,13187,0,0,0,0,0
23344,1780761493382,13891,0,0,0,0,0
23345,1780761493434,13333,0,0,0,0,0
23346,1780761493484,14067,0,0,0,0,0
23347,1780761493532,13511,0,0,0,0,0
23348,1780761493582,11799,0,0,0,0,0
23349,1780761493632,13229,0,0,0,0,0
23350,1780761493681,12263,0,0,0,0,0
23351,1780761493730,13960,0,0,0,0,0
23352,1780761493780,14495,0,0,0,0,0
23353,1780761493831,14617,0,0,0,0,0
23354,1780761493882,14500,0,0,0,0,0
23355,1780761493932,12545,0,0,0,0,0
23356,1780761493981,11912,0,0,0,0,0
23357,1780761494029,14423,0,0,0,0,0
23358,1780761494080,14610,0,0,0,0,0
23359,1780761494130,12647,0,0,0,0,0
23360,1780761494179,14439,0,0,0,0,0
23361,1780761494230,14534,0,0,0,0,0
23362,1780761494281,14546,0,0,0,0,0
23363,1780761494332,14413,0,0,0,0,0
23364,1780761494383,14519,0,0,0,0,0
23365,1780761494434,12039,0,0,0,0,0
23366,1780761494482,14572,0,0,0,0,0
23367,1780761494532,12597,0,0,0,0,0
23368,1780761494582,13999,0,0,0,0,0
23369,1780761494630,13575,0,0,0,0,0
23370,1780761494682,13268,0,0,0,0,0
23371,1780761494732,13519,0,0,0,0,0
23372,1780761494784,13270,0,0,0,0,0
23373,1780761494832,12451,0,0,0,0,0
23374,1780761494883,13321,0,0,0,0,0
23375,1780761494934,13307,0,0,0,0,0
23376,1780761494983,12324,0,0,0,0,0
23377,1780761495032,13531,0,0,0,0,0
23378,1780761495082,14515,0,0,0,0,0
23379,1780761495132,12972,0,0,0,0,0
23380,1780761495180,12715,0,0,0,0,0
23381,1780761495229,14581,0,0,0,0,0
23382,1780761495280,14550,0,0,0,0,0
23383,1780761495331,14489,0,0,0,0,0
23384,1780761495382,14529,0,0,0,0,0
23385,1780761495433,14530,0,0,0,0,0
23386,1780761495484,14519,0,0,0,0,0
23387,1780761495535,14527,0,0,0,0,0
23388,1780761495586,14592,0,0,0,0,0
23389,1780761495637,14545,0,0,0,0,0
23390,1780761495688,14432,0,0,0,0,0
23391,1780761495739,14588,0,0,0,0,0
23392,1780761495790,11669,0,0,0,0,0
23393,1780761495839,13833,0,0,0,0,0
23394,1780761495889,14360,0,0,0,0,0
23395,1780761495941,13906,0,0,0,0,0
23396,1780761495990,13331,0,0,0,0,0
23397,1780761496041,13257,0,0,0,0,0
23398,1780761496091,14240,0,0,0,0,0
23399,1780761496141,12167,0,0,0,0,0
23400,1780761496189,11807,0,0,0,0,0
23401,1780761496238,13951,0,0,0,0,0
23402,1780761496288,14537,0,0,0,0,0
23403,1780761496339,12018,0,0,0,0,0
23404,1780761496389,13258,0,0,0,0,0
23405,1780761496439,13635,0,0,0,0,0
23406,1780761496488,13043,0,0,0,0,0
23407,1780761496538,13346,0,0,0,0,0
23408,1780761496587,12777,0,0,0,0,0
23409,1780761496638,13368,0,0,0,0,0
23410,1780761496689,13295,0,0,0,0,0
23411,1780761496740,13146,0,0,0,0,0
23412,1780761496788,12775,0,0,0,0,0
23413,1780761496839,13322,0,0,0,0,0
23414,1780761496890,13308,0,0,0,0,0
23415,1780761496938,12551,0,0,0,0,0
23416,1780761496988,14289,0,0,0,0,0
23417,1780761497038,14557,0,0,0,0,0
23418,1780761497088,12943,0,0,0,0,0
23419,1780761497139,13293,0,0,0,0,0
23420,1780761497190,13343,0,0,0,0,0
23421,1780761497241,13288,0,0,0,0,0
23422,1780761497291,14152,0,0,0,0,0
23423,1780761497340,12881,0,0,0,0,0
23424,1780761497391,13306,0,0,0,0,0
23425,1780761497441,14099,0,0,0,0,0
23426,1780761497491,11719,0,0,0,0,0
23427,1780761497541,13238,0,0,0,0,0
23428,1780761497591,13358,0,0,0,0,0
23429,1780761497640,12724,0,0,0,0,0
23430,1780761497688,12460,0,0,0,0,0
23431,1780761497737,14527,0,0,0,0,0
23432,1780761497788,11738,0,0,0,0,0
23433,1780761497838,13290,0,0,0,0,0
23434,1780761497887,12390,0,0,0,0,0
23435,1780761497935,11879,0,0,0,0,0
23436,1780761497984,14264,0,0,0,0,0
23437,1780761498034,14359,0,0,0,0,0
23438,1780761498085,14519,0,0,0,0,0
23439,1780761498136,14636,0,0,0,0,0
23440,1780761498187,14585,0,0,0,0,0
23441,1780761498238,11967,0,0,0,0,0
23442,1780761498288,13294,0,0,0,0,0
23443,1780761498339,13280,0,0,0,0,0
23444,1780761498390,13345,0,0,0,0,0
23445,1780761498441,13272,0,0,0,0,0
23446,1780761498492,13307,0,0,0,0,0
23447,1780761498540,12582,0,0,0,0,0
23448,1780761498591,13328,0,0,0,0,0
23449,1780761498641,14133,0,0,0,0,0
23450,1780761498692,13733,0,0,0,0,0
23451,1780761498741,12312,0,0,0,0,0
23452,1780761498792,13319,0,0,0,0,0
23453,1780761498842,13788,0,0,0,0,0
23454,1780761498894,13325,0,0,0,0,0
23455,1780761498944,14012,0,0,0,0,0
23456,1780761498995,14070,0,0,0,0,0
23457,1780761499043,13461,0,0,0,0,0
23458,1780761499094,14114,0,0,0,0,0
23459,1780761499144,14452,0,0,0,0,0
23460,1780761499195,14605,0,0,0,0,0
23461,1780761499246,14475,0,0,0,0,0
23462,1780761499296,12431,0,0,0,0,0
23463,1780761499345,12044,0,0,0,0,0
23464,1780761499395,13297,0,0,0,0,0
23465,1780761499445,13944,0,0,0,0,0
23466,1780761499495,12040,0,0,0,0,0
23467,1780761499543,11892,0,0,0,0,0
23468,1780761499592,14128,0,0,0,0,0
23469,1780761499642,14493,0,0,0,0,0
23470,1780761499693,14502,0,0,0,0,0
23471,1780761499745,13963,0,0,0,0,0
23472,1780761499793,13391,0,0,0,0,0
23473,1780761499845,13227,0,0,0,0,0
23474,1780761499895,14021,0,0,0,0,0
23475,1780761499945,12022,0,0,0,0,0
23476,1780761499994,14183,0,0,0,0,0
23477,1780761500043,12462,0,0,0,0,0
23478,1780761500092,11770,0,0,0,0,0
23479,1780761500140,14480,0,0,0,0,0
23480,1780761500191,12220,0,0,0,0,0
23481,1780761500241,13221,0,0,0,0,0
23482,1780761500290,12267,0,0,0,0,0
23483,1780761500338,14547,0,0,0,0,0
23484,1780761500388,12681,0,0,0,0,0
23485,1780761500439,13305,0,0,0,0,0
23486,1780761500490,13291,0,0,0,0,0
23487,1780761500541,13236,0,0,0,0,0
23488,1780761500591,13375,0,0,0,0,0
23489,1780761500642,13985,0,0,0,0,0
23490,1780761500692,14524,0,0,0,0,0
23491,1780761500742,13198,0,0,0,0,0
23492,1780761500791,12165,0,0,0,0,0
23493,1780761500839,14492,0,0,0,0,0
23494,1780761500891,14122,0,0,0,0,0
23495,1780761500940,13368,0,0,0,0,0
23496,1780761500991,13282,0,0,0,0,0
23497,1780761501040,12163,0,0,0,0,0
23498,1780761501088,14354,0,0,0,0,0
23499,1780761501139,14555,0,0,0,0,0
23500,1780761501190,12207,0,0,0,0,0
23501,1780761501240,13198,0,0,0,0,0
23502,1780761501290,14315,0,0,0,0,0
23503,1780761501341,14126,0,0,0,0,0
23504,1780761501391,12180,0,0,0,0,0
23505,1780761501441,13271,0,0,0,0,0
23506,1780761501492,13289,0,0,0,0,0
23507,1780761501542,13851,0,0,0,0,0
23508,1780761501594,13359,0,0,0,0,0
23509,1780761501644,13941,0,0,0,0,0
23510,1780761501695,14041,0,0,0,0,0
23511,1780761501745,14456,0,0,0,0,0
23512,1780761501796,12055,0,0,0,0,0
23513,1780761501845,13353,0,0,0,0,0
23514,1780761501895,11974,0,0,0,0,0
23515,1780761501944,14014,0,0,0,0,0
23516,1780761501995,13990,0,0,0,0,0
23517,1780761502045,14572,0,0,0,0,0
23518,1780761502095,12953,0,0,0,0,0
23519,1780761502144,12008,0,0,0,0,0
23520,1780761502193,13321,0,0,0,0,0
23521,1780761502244,14160,0,0,0,0,0
23522,1780761502293,12534,0,0,0,0,0
23523,1780761502344,13257,0,0,0,0,0
23524,1780761502394,13335,0,0,0,0,0
23525,1780761502446,13324,0,0,0,0,0
23526,1780761502497,13259,0,0,0,0,0
23527,1780761502545,12772,0,0,0,0,0
23528,1780761502595,13993,0,0,0,0,0
23529,1780761502646,13600,0,0,0,0,0
23530,1780761502695,12628,0,0,0,0,0
23531,1780761502744,12176,0,0,0,0,0
23532,1780761502793,13860,0,0,0,0,0
23533,1780761502845,13261,0,0,0,0,0
23534,1780761502895,14057,0,0,0,0,0
23535,1780761502945,11955,0,0,0,0,0
23536,1780761502994,13306,0,0,0,0,0
23537,1780761503046,13297,0,0,0,0,0
23538,1780761503095,11967,0,0,0,0,0
23539,1780761503144,13785,0,0,0,0,0
23540,1780761503195,14030,0,0,0,0,0
23541,1780761503245,12273,0,0,0,0,0
23542,1780761503294,13335,0,0,0,0,0
23543,1780761503345,13906,0,0,0,0,0
23544,1780761503395,12280,0,0,0,0,0
23545,1780761503444,14266,0,0,0,0,0
23546,1780761503493,12537,0,0,0,0,0
23547,1780761503542,12112,0,0,0,0,0
23548,1780761503592,13340,0,0,0,0,0
23549,1780761503641,12121,0,0,0,0,0
23550,1780761503690,13719,0,0,0,0,0
23551,1780761503741,14103,0,0,0,0,0
23552,1780761503791,14542,0,0,0,0,0
23553,1780761503842,11838,0,0,0,0,0
23554,1780761503891,14106,0,0,0,0,0
23555,1780761503941,12081,0,0,0,0,0
23556,1780761503990,13247,0,0,0,0,0
23557,1780761504039,12660,0,0,0,0,0
23558,1780761504087,12544,0,0,0,0,0
23559,1780761504137,13251,0,0,0,0,0
23560,1780761504188,13341,0,0,0,0,0
23561,1780761504238,12111,0,0,0,0,0
23562,1780761504287,13622,0,0,0,0,0
23563,1780761504338,13242,0,0,0,0,0
23564,1780761504389,13324,0,0,0,0,0
23565,1780761504440,13371,0,0,0,0,0
23566,1780761504491,14211,0,0,0,0,0
23567,1780761504541,12032,0,0,0,0,0
23568,1780761504590,13389,0,0,0,0,0
23569,1780761504641,14069,0,0,0,0,0
23570,1780761504691,12079,0,0,0,0,0
23571,1780761504741,13278,0,0,0,0,0
23572,1780761504790,12105,0,0,0,0,0
23573,1780761504840,13349,0,0,0,0,0
23574,1780761504891,13313,0,0,0,0,0
23575,1780761504940,12183,0,0,0,0,0
23576,1780761504989,14334,0,0,0,0,0
23577,1780761505039,14522,0,0,0,0,0
23578,1780761505088,13567,0,0,0,0,0
23579,1780761505137,12607,0,0,0,0,0
23580,1780761505188,13189,0,0,0,0,0
23581,1780761505238,13336,0,0,0,0,0
23582,1780761505289,13331,0,0,0,0,0
23583,1780761505341,13197,0,0,0,0,0
23584,1780761505390,12154,0,0,0,0,0
23585,1780761505439,13353,0,0,0,0,0
23586,1780761505490,13366,0,0,0,0,0
23587,1780761505541,14054,0,0,0,0,0
23588,1780761505591,12133,0,0,0,0,0
23589,1780761505639,12028,0,0,0,0,0
23590,1780761505689,13274,0,0,0,0,0
23591,1780761505738,11720,0,0,0,0,0
23592,1780761505788,13240,0,0,0,0,0
23593,1780761505837,12140,0,0,0,0,0
23594,1780761505887,13252,0,0,0,0,0
23595,1780761505937,13835,0,0,0,0,0
23596,1780761505988,13337,0,0,0,0,0
23597,1780761506040,13309,0,0,0,0,0
23598,1780761506091,13288,0,0,0,0,0
23599,1780761506140,14562,0,0,0,0,0
23600,1780761506191,14642,0,0,0,0,0
23601,1780761506242,14532,0,0,0,0,0
23602,1780761506293,14528,0,0,0,0,0
23603,1780761506345,13865,0,0,0,0,0
23604,1780761506396,13348,0,0,0,0,0
23605,1780761506446,14364,0,0,0,0,0
23606,1780761506498,14212,0,0,0,0,0
23607,1780761506546,13566,0,0,0,0,0
23608,1780761506596,11921,0,0,0,0,0
23609,1780761506645,13909,0,0,0,0,0
23610,1780761506694,12782,0,0,0,0,0
23611,1780761506745,13234,0,0,0,0,0
23612,1780761506794,12036,0,0,0,0,0
23613,1780761506844,13246,0,0,0,0,0
23614,1780761506894,13304,0,0,0,0,0
23615,1780761506946,13324,0,0,0,0,0
23616,1780761506996,14231,0,0,0,0,0
23617,1780761507046,14573,0,0,0,0,0
23618,1780761507095,13894,0,0,0,0,0
23619,1780761507144,12995,0,0,0,0,0
23620,1780761507192,12578,0,0,0,0,0
23621,1780761507241,12113,0,0,0,0,0
23622,1780761507289,14590,0,0,0,0,0
23623,1780761507340,11934,0,0,0,0,0
23624,1780761507389,13736,0,0,0,0,0
23625,1780761507441,13229,0,0,0,0,0
